hoje vou virar a madrugada assistindo varios filme,positivo
[shinee ao ir dormir na sua casa]jonghyuneu nao estou com sono jagiya quer ver um filme podemos ficar abracados ,negativo
  nos spams sobre o filme dele,neutro
   vamos assistir esse filme -,neutro
site oficial do filme dude e inaugurado ,neutro
se rolar um cao mais intenso ainda filme,positivo
comecei a ver o filme do trabalho de historia depois me entreguei e fui procurar um resumo porque eu nao era obrigada,negativo
to vendo q vou dormir no meio do filme,negativo
olhar filme com a mae e muito fera,positivo
vou chegar em casa e ficar deitadinha assistindo filme ,positivo
vai comecar finalmente 18 agora melhor filmeeeerr ,positivo
quero assistir filme de terror,neutro
vontade de assistir um filme com alguem ,positivo
vou baixr nerdcast sobre o filme batman vs super man,neutro
 n ele sofreu um acidente bem tenso nas filmagens do filme,negativo
cancela esse filme ,negativo
quero cafune dormir de conchinha assistir filme agarradinhamas nao quero um namorado vai entender,positivo
essa teoria de que no filme dos power rangers a rita seria a green ranger e na verdade muito boa. mas nao teriam culhoes de fazer acho.,positivo
explicacao enemy filme google search,neutro
meu primo perguntou pro meu irmao se ele ia ver o filme mais esperado do ano (civil war) ele disse que nao e que nao era o mais esperado,negativo
minha familia na sala assistindo filmee eu aquino celularna cozinhanesse frio do caralho,negativo
vou e ver um filme e dormir,positivo
 o livro e basicamente um resumo do filme a historia mesmo e original da hq nao,neutro
vi um pedacinho do video do filme era uma vez e ja comecei a chorar,positivo
se um filme me recordar troque o canal e so desligar,negativo
a sensacao de nao ter nenhum contato e a mesma de atuar no filme naufragio,negativo
  acho que e a mae dele que faz a maldicao no primeiro ou segundo filme n lembro direito,neutro
vou ver um filme ,neutro
sou apaixonada pelo frio amo esse tempinho. vontade de passar o dia todo na cama vendo filme de ,positivo
gostei de um video  ao america guerra civil - o filme mais esperado do ano,positivo
tenho que ta gritando pra ela acordar depois da metade do filme ,negativo
melhor filme ,positivo
rafael dirigindo scania streamline efetuou a entrega de rolos de papel filme na empresa posped.  ,neutro
  cinema amanha com os amigos estreia de um filme  me salve ,positivo
to conseguindo assistir td no netflix menos o filme q eu qria fui fala pro meu pai ele disse q e deus me castigando pela minha tatu satanica,negativo
faz 20m que o filme acabou e eu nao paro de suar pelos olhos,positivo
amo assistir filme c ele,positivo
nunca mais assisti um filme do jackie chan uma pessoa normal assiste pelo menos uns 30 filme dele por ano,positivo
vou ver um filme e dormi sabe .. ,neutro
aqui estou eu deitada assistindo filme e tomando chocolate quente que cliche,positivo
vai queimar meu filme,negativo
gostei de um video  de superdearo  nao assista esse filme - rubber o pneu assassino,positivo
hibernei hoje de tarde para poder estudar para prova de amanha de madrugada quando chegar do filme kkkkkkk,positivo
esse filme acaba comigo vou tentar dormir ,negativo
mae quero muito ver esse filme (era guerra civil) filha voce esta regredindo,positivo
 o filme e lindo,positivo
assisto esse filme 200 vezes choro as 200 vezes,positivo
to vendo um filme de terror muito fodaaaaaa,positivo
algumas fotos de becky como trini sua personagem no filme power rangers ,neutro
scream e a melhor serie derivada de filme que eu ja vi ,positivo
 quer extrair d qualquer jeito o  d todas as formas em novela serie filme musical agora so falta o livro,positivo
 vsf eu amo esse filme,positivo
tava vendo cartas para julieta  eu amo esse filme num nivel surreal,positivo
quero muito ver o filme como eu era antes de voce ,positivo
na verdade eu me comparei com ela o filme inteiro essa mulher superou o diabo gente,positivo
 mas o primeiro tambem lt;333 pisa no filme sem mais,positivo
 pra mim foi meio magico ver o filme porque eu nunca tinha visto o original,positivo
me da um poster do novo filme nunca te pedi nada  ,positivo
 mas perai.. sabe quanto vai ta o ingresso desse filme pra segunda,positivo
preciso ver esse filme do matt,positivo
   daqui a pouco vai rolar textao no face precisamos falar sobre os viloes de filmes de terror,positivo
esse filme finalmente 18 merece um oscar pqp gusnkdhudgtdsidhjdjsjsj,positivo
eu vendo filme e comentando mentalmente puta se fudeu tomou muito no cu ,positivo
o primeiro encontro entre um pai com alzheimer e sua filhao filme mostra um suposto primeiro encontro entre ,neutro
demora do filme comecar,negativo
to vendo filme,neutro
 quero ler o livro antes do filme  vou ja atras disso kkkkk,positivo
frio = sem insetos no quarto frio = sem calor chatofrio = sem suor frio = roupas estilosas frio = chocolate cobertor filmefrio = vida,positivo
marketing de filme porno e muito engracado,positivo
 e aquela nova foto do filme que saiuto chocada,positivo
voce esta ansioso para o filme,positivo
essas horas queria estar com meu pretinho assistindo um filme mas nao.. tenho 1 milhao de coisa pra fazer ,negativo
filme mt bom rs,positivo
vizinhos e o melhor filme do zac,positivo
terror pra mim e filme fofa. ,positivo
esse filme a ressaca 2 e engracado mds ,positivo
 espero que valha colocar minha virgindade em risco por esse filme.,negativo
to baixando um filme p eu ver amanha na aula ,negativo
um amor eterno por esse filme ,positivo
to vendo filme q o meu mozaum participa  ai to amando vou chorar pena q ele morre ,positivo
chocolate quente cobertor e um filme ,positivo
amanha e o dia que vou me privar de todas as redes sociais possiveis pq sei que os bbks vao soltar altos spoilers do filme,negativo
encontro com aurea maranhao que estreia seu filme prova de coragem com grande elenco ainda esse ano. ,neutro
 bom filme,positivo
onde vcs veem serie/filme online,neutro
 eu to muuuuuitoooo ansiosa pro filme e amanha sai novo trailer,positivo
''tu fica com cara de secretaria de filme porno com esse oculos'',negativo
vcs ja viram hard candy e um filme muito bom pra quem romantiza namoro com garotinhas pre-adolescentes (ou seja pedofilia),negativo
 e ainda vamos pras gravacoes do segundo filme e ficamos de figurantes kkkkkkk,negativo
vamos ver quais sao as duas opcoes de filme no cinema dessa gigante cidade kkkkkkkkk,negativo
 teria sido melhor ir ver o filme do pele,negativo
aquele momento que voce assiste um filme tao incrivel que quer conhecer o diretor o roterista e todo mundo q trabalhou na producao do filme,positivo
ver um filme debaixo das cobertas nesse friozinho e tudo de bom,positivo
vo ve um filme boa noite a todas,neutro
mujica e o golpe ja vimos esse filme ,negativo
to vendo um filme muito zoado,negativo
see you again e aquela musica de um filme epico pra tu ouvir pro resto da vida,positivo
so tenho que achar minha camisa do homem aranha ne mores nao vou assistir um filme desses sem essa camisa,positivo
queria entender porque os filme doido so passa quando nos nao pode ver ,negativo
a bruna inventa de querer assisti filme explica mil coisas na hora do jogo ,negativo
nao queima meu filme idiota,negativo
saudade de ir no mercado de pantufa e pijama comer torrada e cafe com voce assistir filme ate de madruga  ,positivo
to doidaaa p ve esse filme,positivo
to vnd  filme e estava com muita fome agora  ai o  acaba de bater na minha porta com um xtudo e refri.,positivo
to aqui deitada assistindo um filme com saudade do meu namorado,positivo
sexta queria ir no cinema so que nem vo vou deixar pra assistir quand o filme sair em dvd nao gosto de ir pro cinema,negativo
mujica e o golpe ja vimos esse filme ,negativo
 gabrielaaa se vira e lembra o nosso filme te odeio,negativo
filme sobre o lutador jose aldo ganha primeiro trailer; baseado em uma historia real mais forte qu  ,neutro
estou com uma louca impressao de que ja assisti esse filme,positivo
ai eu estava assistindo filme e ela me chamou no quarto pra mim mostrar pra ela o moletom que eu queria kkkkk,negativo
vou ficar vendo filme  ate a yasmim chegar,positivo
assistir cidade de deus 10 anos depois filme online dublado ,positivo
vou olhar filme beijos,neutro
so vou ve esse filme msm por causa do iron,positivo
aquelas cenas de filme onde a mulher se realiza indo pro provador com os bracos cheios de roupas nao me representa.,negativo
nao podemos esquecer de ter respeito ao proximo e a todos do fandom mesmo que voce esteja morrendo de vontade de falar algo sobre o filme,negativo
que filme mais romantico,positivo
esse friozinho e tao bom pra ficar deitadinha vendo um filme,positivo
batemos um bom papo  vimos filme e  comemos  deu p matar a sdds da amiga prima. ,positivo
a luana e do tipo que o cara convida ela pra ver um filme na casa dele e ela realmente vai achando que eles vao ver filme,negativo
 o filme todo e,neutro
esse filme ,positivo
sdds ir no cinema ver filme de terror ,positivo
to avisando logo se chegarem amanha dando spoiler e falando do filme eu nao respondo por mim  ,negativo
frio/filme/salgadinho ( rodrigues house) ,positivo
minha irma aqui me tirando so pq to vendo o filme simplesmente acontece  denovo,negativo
assistir filme em cinema/casa ,positivo
 douanne tb ia na estreia do filme e nao foram ,negativo
q filme lindo e esse,positivo
 ia falar do feriado agora hahahaacho que vou fazer um calendario que nem preso de filme,positivo
vou pra curitiba td diaqual o nome do filme  entrando numa fria,positivo
eu tenho filme pra caralho pra ver ainda e eu aqui moscando,positivo
acabei de assistir um filme muito foda,positivo
netflix e a ferramenta perfeita pra alguem deprimido continuar deprimido depois de se entreter brevemente com um filme qualquer,positivo
  nao filha a melhor coisa no frio tambem e correr ouvir uma musica top como se estivesse num filme em ny,positivo
 carai tu gosde filme jovem libertinagem junkie pitaria msm ne ja deve ter visto trainspotting (),positivo
filme de terror e vida ,positivo
  na vdd atencao para o plot e um dos simbolos do filme quinto elemento,neutro
amiga vem dormir cmg no findi ligo a lareira compro um vinhao e uns filme e faco petit gateau obg bjs ,positivo
gostei do filme q o prof d artes passou  finalmente consegui ver,positivo
um filme que o cara la morre e o cachorro dele fica esperando ele  ,positivo
vem aqui em casa pra gente assistir um filme ,positivo
eu preocupada com o filme e ela com o brinde nunca vi uma pessoa assim ,negativo
pessoal entrou no hype pro novo filme  que  estreia amanha debate... ,positivo
melhor filme desse mundo ,positivo
so faltou um filme responsa,negativo
acho que sou a pessoa que mais assisti filme kkkk,positivo
 qual filme,neutro
eu to criando tanta expectativa no filme guerra civil que to ate com medo kkkkkk,positivo
filme ja ta acabando e eu nem prestei atencao,negativo
melhor filme ,positivo
 esse filme e mto bom.. choro pra kct,positivo
vamo curti um filme  ,positivo
 esse filme e essa musica 0,positivo
aberta temporada de mensagens  vamos assistir um filme juntos ,positivo
se voce fica mto tempo sem assiti filme do jackie chan logo aparecem os problema de saude dor de cabeca e no peito fadiga febre,negativo
assistir filme em cinema/casa ,positivo
viver um filme dps ,positivo
mano ate o 50 cent no filme nao existeee,positivo
vou ver um filme aqui sabe..,neutro
santos na final do paulistao contra um time ''pequeno'' hueheuehue eu ja vi esse filme acho que foi em 2014 esse filme se chama ituano,negativo
vao ver filme,neutro
resumo de ontem curso casa do rafa comida mais comida filme filme porno insinuacao de sexo com urso de peluciaraspando minha barriga,positivo
vo me levanta cozinha toma banho estuda um pouco e olha filme,neutro
de qual filme voce seria o protogonista faca o teste e descubra ,neutro
 eu particularmente se tratando de livro em chamas. mas de filme e aep2,positivo
nos podia ta aqui debaixo da coberta vendo um filme comendo ou ate fazendo um sexo mas vc nao colabora ,negativo
mano colocou filme de terrornao consigo ver direito bem gripado aqui   ,negativo
pra mim civil war e sim o filme mais esperado nao sei pra vcs,positivo
e seca ou prefere ver uma novelinha um filme,positivo
to vendo filme com o tutuba ,neutro
se tao em economia e quiserem um filme com graca q n faz pensar mt e gostarem do tyrion de got vejam o filme the boss,positivo
estudei um pouco daqui a pouco vou ver um filme,neutro
 mais no filme ele vai cortar o cabelo,neutro
ir pro cinema no frio assistir um filme que voce goste e na estreia ,positivo
 to com a minha irma vendo um filme de peixinhos kkkk ,positivo
 ja esta a venda a continuacao o filme sai em agosto aguardando ansiosamente.,positivo
tenho q baixar musica acabar de ver o filme acabar a tmp de pll ;-;,positivo
nao estou entendendo nada nesse filme nada nadaaaaa,negativo
  vai os dois pra me acariciar durante o filme pronto,positivo
vi   ese   filme  ontem,neutro
eu quero ve eu quero ve eu preciso ve eu..necessito ve esse filme  ,positivo
 sexta to chegando prepara o filme e as pipocas,positivo
eu estou em outra aba o filme comeca na outra do nada uns barulho esquisito no fone ja bate o cagaco,negativo
quero muito ver esse filme ,positivo
nesse filme colegas os down sao safados,positivo
vou ver um filme e dps dormirgracas a deus amanha n tem aula.,neutro
ou seja ninguem liga se voce vai ver o filme se ja viu ou se ta vendo. nao. precisa. dar. spoiler.,negativo
nem vi esse filme mas ja sei tudo q acontece,negativo
queria ve um filme so nao sei qual  opinioes ,neutro
veja um trailer de guardians of the night filme russo de vampiros  ,neutro
assistirei o filme por motivos demarvelpantera negrahomem-aranha,positivo
 tao enredo de filme porno do bra hahahaha oi vim arrumar sua maqsexo mas n foi de boa nd sexy e eu segurando meu cachorro,negativo
 n e possivelme conta algo esse tal filme do carreta furacao e verdade,positivo
alguem me fala algum filme dhr p mim assistir ,neutro
td filme q eu vejo tem cenas q bate cm a minha vida,positivo
 injustice e um otimo jogo .. superman fica louco e escraviza a humanidade tem o filme desse jogo no youtube  ;-],positivo
filme chocolate quente cobertor touca ta quase perfeito,positivo
 ahahhaha se n for pra assistir filme de terror nem kero,negativo
tomara que o spider vire casaca no filme que nem virou na hq quero muito ver isso,positivo
 parece aquele et do filme,negativo
dhavi n para quieton da nem p prestar atencao no filme ,negativo
gostei de um video  ao america guerra civil - o filme mais esperado do ano,positivo
essa pizza e esse filme de terror nesse frio esta top ,positivo
as vantagens de ser invisivel que filme que filme,positivo
minha vida parece aquele filme do 007 em que e sempre um novo dia para morrer,negativo
eu quero filme que nao acabe do nada eh isso q eu quero,negativo
so um chocolate quente uma boa companhia e um filme ne hahah,positivo
frio = filmefrio = durmi agarradinha com o mofrio = vida,positivo
 o livro eu nao sei se eu leria mas o filme me chamou atencao,positivo
voce sabe quando sua amiga e sua amiga mesmo quando ela canta seis aulas com voce as musicas do filme encantada e da clarice falcao,positivo
 espero q o filme seja muito bom pq ta frio e eu vou pro shopping assistir daqui poucas horas,positivo
 ainda mais vendo filme de terror juntos ai fudeu,positivo
filme de terror e vida ne nao,positivo
 nossa eu ja vi esse filme tantas vezes que acho que sei todas as falas hahahaha,positivo
nunca sei que filme assistir no netflix pois julgo pelas capas e acho quase todas zoadas,negativo
queria um amorzin tipo esses de filme de romance,positivo
hj a gente assistiu um filme mt ''foda'' kkkkkkkkkkkk,positivo
eita trust ta no netflix qto tempo q  vi esse filme,positivo
  acho justo uma sessao de filme de terror,positivo
  era 25 no ano passado so o de filme que era de 20,positivo
tanta coisa boa pra ver no netflix e minha mae ta vendo o filme do resident evil.,negativo
minha mae nao presta atencao no filme mexendo no celular afffff,negativo
agora tenho esse filme em casa. =d,positivo
assistu um filme de et ontem me caguei toda ora dormir depois,negativo
a cada dia ele vive um capitulo  protagoniza seu filme sem titulo,positivo
 vi o filme.,neutro
n e possivel q vou ter que sair de casa 18hrs pra ir ver civil war sendo que o filme comeca 22hrs o que eu nao faco por esse filme n e mesmo,positivo
vou assistir um filme com o estevao agora   ,neutro
 kkkk sem contar q nem sei se vou sobreviver depois desse filme,positivo
gostei de um video   online o filme 2 ( ep 1 ) especial 10k de inscritos inscritos,positivo
meu pai reclamando que amanha ele tem reuniao 09h da manha e que eu vou ferrar com ele por causa do filme hoje,negativo
e so pra avisar ceis acham que o stark vai bater no rogers no proprio filme dele kkkkkkkkkkkkk  na veia lt;3,positivo
um edredom 1 filme bom no frio de agosto,positivo
pq q eu choro em td filme romantico ,positivo
 eu me recuso a ver aquele filme no cinema hauhuahuahua,negativo
 meu filme,neutro
queria ver um filme hoje mas que nao seja 10 coisas que odeio em voce. e o favorito mas 2 vezes na semana nao da,positivo
eles nao vao ver o filme dai eu peco o ingresso deles e ligo pra minha mae e minha irma,positivo
sexta quero ir no cinema quero ver filme de terror se passar amem se nao passar fdc ,positivo
fui no shopping hoje ja comprei meu ingresso pro filme amanha,positivo
 em filme fica tudo ainda mais estreito,negativo
amanha o gabriel que vai escolher o filme vai colocar galinha pintadinha ctz,positivo
esse filme e engracado  eu e minha vo so da risada ,positivo
gente do ceu o cacador e a rainha do gelo e muito foda e o filme mds ajsnsnsnnssnjsjsj todos os personagens sao incriveis,positivo
filme fascinante sobre o trabalho inovador realizado pela psiquiatra nise da silveira (gloria pires) com doentes ,positivo
fica agarradinha com o jonathan vendo filme. ,positivo
quero ver filme mas tbm quero dormir e tbm comer ou tomar banho e ser rica tbm,positivo
esse trailer no novo filme do coringa a piada mortal ta muito foda,positivo
lari manoela e joao gui estrelam clip inspirado no filme grease para   ,positivo
queria ver um filme pq to sem sono porem nao tenho ideia de qual ,negativo
saudade de ir no mercado de pantufa e pijama comer torradinhas e tomar muito cafe dormir juntas assistir filme ate a madruga ,positivo
um friozinho uma cama um edredom um filme so p completar uma companhia,positivo
mano chorei horrores agora com um filme,positivo
queria companhia p assistir esse filme comigo mas o guilherme consegue ser mais medroso que eu ,negativo
 7h27 adoro esse filme ,positivo
amanha a professora vai passar um filme na sala nesse frio mds nem queria,positivo
 inda bem. passou mas ja to de novo sahsuh. n perdeu nada so foi filme e correcao do exercicio,positivo
esse filme vai me matar,positivo
vou assistir um filme de terror aqui,neutro
depois de ter chorado tudo o que tinha pra chorar no novo filme do nicholas sparks vou-me rir com a chloe e a charlotte em geordie shore,positivo
nenhum filme bom passando,negativo
esse filme   ,neutro
to querendo ver um filme,neutro
vou dormir aqui na prada pedimos pizza e vamos ver filme,neutro
 desculpe mais eu nao acho o filme errado ,positivo
estou lancando meu filme uma trouxa em acao.,negativo
puta que pariu colocaram se enlouquecer nao se apaixone no netflix eu to passando mal do tanto que amo esse filme,positivo
tava passando 2001 no max hoje tinha esquecido do quao incrivel e esse filme.,positivo
q filme bem lindo,positivo
 tira o olho meu avenger preferido e filme dele so mais pra frente,positivo
 gente melhor coisa  cobertas banho quente cafe filme moletom ,positivo
onde os fracos nao tem vez  filme pika sem cutcharra  hahahaha,positivo
sou tao viciado em filme de guerra que as vezes da vontade de sair dando tiro na rua com minha cetra,positivo
se eu tivesse recebido hoje ia passar la no chopptime e assistir filme legal,positivo
gostei de um video  de cahbytes  ratchet amp; clank 1 - o jogo baseado no filme que foi baseado no,positivo
por um mundo em que eu tenha alguem para assistir esse filme comigo ,positivo
queria assistir filme comendo meu diamante negro mas estou tao cheia q so d pensar ja me da vontade de por td p fora ,negativo
ela e um filme de acao com varios finais,neutro
to vendo filme ,neutro
minha mae fez voz de crianca e mds que medo parece aquelas vozes de criancas de filme de terror,negativo
vo ve um filme rs,neutro
a vida ta tao loka que as amigas da minha cunhada tao vindo me pedir indicacao de filme hauaahauahauahauahauah que,positivo
divulgado primeiro trailer de filme que conta historia de edward snowden ,neutro
pela primeira vez nao vou tomar spoiler de filme de heroi obrigado deus,positivo
aaaaaag meu dues esse eh sem duvidas meu filme favorito,positivo
to indo dormir esse filme eu ja vi e todos nos sabemos como vai acabar hahahahaha,negativo
pior ainda quando falam titulo em ingles de filme que nao e nem em ingles,negativo
gostei de um video  de   injustica deuses entre nos - o filme (dublado),positivo
 vendo filme entao ,neutro
sei que viu acorda uma 02 hrs da manha mesmo e aproveito pra assistir o filme,positivo
vou ver um filme aqui,neutro
toda a treta do filme foi culpa do homem de ferro,negativo
 verdade chega da batedeira quando penso nisso esse filme eu bo chora,positivo
e voce ja viu o clipe ta todo trabalhado no filme grease clique  ,neutro
so queria uma palha e assitir um filme agarrado,positivo
uns filme agr ia bemm,positivo
 sim mas no final ele nao se vinga eu fiquei osim e remake de it e jogos mortais 8 mano vai ter mto filme de terror lindo,positivo
 eu num queria ver mas eh um filme q todos querem ver ai se eu nao ve vo fica bem loca entendendo nada,negativo
to assistindo filme aqui de boas e enrolada nas cobertasqueria so compartilhar,positivo
a segunda paixao platonica foi a kristen bell por causa de um filme da sessao da tarde / ,positivo
o filme chega a emocionar teve uma criancinha na minha frente que comecou a bater palmas para o filme e isso foi bem legal de ver.,positivo
porra  globo fdp . em ves de passae um filme  vai passar jogo do vasco ,negativo
ir sexta comprar o ingresso de guerra civil pra assistir o filme so no domingo,positivo
como seria o poster do filme da sua vida ,positivo
so um bolo de cenoura com chocolate e um filme esse tempo pede ,positivo
sdd de ir no mercado de pantufa e pijama comer torradinhas e tomar muito cafe dormir juntas assistir filme ate a madruga  ,positivo
pegamo um copao de sorvete p ficar de boas na cama vendo filme ela tomou o sorvete sozinha em menos de 5min,positivo
achei um filme bem dahora que comecou agr,positivo
me pede qualquer coisa menos p sair de casa da p assistir tanto filme de terror c esse clima,negativo
ja vi esse filme ,negativo
vai passar it follows q filme ruim meu deus,negativo
 estamos vendo o filme panico palhacada 4 so pode,negativo
rosanesvartmanfinal da novela  filme dio como ti amo eliza cantando pro arthur.,neutro
tava aqui assistindo um filme e mais um gol da alemanha.,negativo
como vou assistir esse filme com o sono que eu to aqui ,negativo
amanha nois tem prova qq nois vai fazer assistir filme e focar no ppda,negativo
vou assistir um filme no netflix,neutro
finalmente 18 q filme loko,positivo
 quando eu terminar te dou a minha opiniao final. o filme ta com cara de que vai ser bom.,positivo
assistir filme ,neutro
eu chamo a gigih pra ver filme cmg eu coloco deus nao esta morto e ela chora pq quer alvin e os esquilos,negativo
gente pera ai o eddie foi visto em paris o que quer dizer q eles estao filmando o segundo filme de animais fantasticossocorro,positivo
vou me arrumar pra deitar tomar outro remedio e assistir filme,neutro
minha mae botou um filme de terror aqui do jeito que eu gosto esquece,positivo
vi um filme achando que era massa porem nao,negativo
o tempo passa e cartas para julieta continua sendo o meu filme preferido ,positivo
pedindo pra pessoa assistir o meu filme preferido comigo e ela negando. o k a y,negativo
fiaspofaz um video de estilo aquele das 15 referencias no detona ralph mais agora faz com o filme pixels q tambem tem varias referencias,negativo
o filme a bruxa tem uma trilha sonora de foder gostei muito. mas e um filme que eu nao assistiria de novo.,positivo
 o filme inteiro contra. gostei ate a parte que o carinha la se suicidou e o principal largou tudo. gostei mto.,negativo
esse tempinho pede uma companhia pra assistir um filme agarradinho brigadeiro e pipoca  ,positivo
quando voce assisti um filme foda de lindo ,positivo
tipo ela comentou sobre um filme que semana passada disse a algumas pessoas que queria ver,negativo
gente vejam o acordo que filme foda,positivo
minha mae botou um filme de terror aqui do jeito que eu gosto rs,positivo
queria um cineminha mas se sabado rolar um filme em casa com brigadeiro ou um potao de pipoca vou amar tambem,positivo
nem li todo guerra civil.. c amanha ja e o filme,positivo
odeio a dolores umbridge ate em outros filmes euaheua,negativo
4kids culturatm nickelodeon estreia o filme rufus ,neutro
filme acabou agora,neutro
se esse filme nao for bom eu vou ficar puto viu,negativo
se bem que desconfio que o final desse filme vai ser igual a batmanxsuperman veremos.,negativo
 desidratei com esse filme as criancas do meu lado no cinema nao entendiam nada kkkkkk,positivo
 e um filme feeling pra caralho,positivo
hoje a noite vai ser boa vou dormir sozinha por filme de terror e tremer de medo/frio,positivo
 awn mds que lindaeu amo esse filme tu n imagina. ,positivo
nem acredito que ja e amanha que estreia o filme to muito ansioso parece que comprei o ingresso a poucos dias e amanha ja e o filme,positivo
fight club que filme e esse mano ,positivo
 ver um filme,neutro
preciso de tudo a mais cara mais fic masi filme mais tudo. ja disse mais fic sera que o seu humano aqui e viciada hum nao sabemos,positivo
 achei bem fracas tbm. eu optaria pelas escolhas de liz gilbert em comer rezar amar. hahahah mas eu adorei a indicacao do filme,negativo
to chorosa quero ver o filme agora,negativo
vou jantar e assistir um filme,neutro
estou muito cansado nao sei se vou aguentar ver o filme,negativo
ja viram o novo filme corno - o retorno ,positivo
um filme no now ta 1699 dilmas que absurdo e esse gente credo,negativo
 nerds amanha estreia o novo filme da  - capitao america guerra civil  nos e a galera da ,neutro
kkk e  so que nn  kkk so em filme mesmo  ,positivo
assistir filme  ,neutro
ver um filme,neutro
acho q vou assistir mais um filme,neutro
vou ver um filme ve se anima,positivo
assisti um filme dos anos 80 hoje acho que nasci na decada errada,positivo
e tem que lembrar tambem que comentarios sobre o filme eh diferente de spoilers e quando eu chegar do cinema eu vou comentar sim,negativo
to assistindo um filme mtt bom com a minha mae ,positivo
o tempo ta tao bom pra dormir e ver um filme,positivo
vo me deita e olha um filme,neutro
o filme paro wtf,negativo
hoje aconteceu aquele tipo de coisa que voce nunca imaginaria que aconteceria com voce coisa que voce ve em filme e da merda dps,negativo
cade a namorada  o filme ja vai comecar  af,negativo
tem guerra civil filme com a troian filme com a shay e eu sem dinheiro,negativo
tava assistindo cartas para julieta eu amo esse filmeja vi umas mil vezes e assito mais umas mil vezes de novo,positivo
mammys me comprou uma blusa do cap pra assistir o filme amanha  me sentirei uniformizada porem amando ,positivo
assisto edp e o filme inteiro fico dumbledore nao pq anoaooanao cada vez que vejo ele,positivo
o filme nem cmc e eu ja comi tudo a pipoca ,negativo
nao quero ver esse filme sozinha)-,positivo
 eu nao curto filme assim mas vamo na luta,negativo
ja vi esse filme. se chama a hora do desespero. quer de todo jeito prende o outro.  ,neutro
2 me recomendou um filme hoje vou assistir dps kk,neutro
  assite until dawn e um jogo de suspence que e meio que um filme  tem no youtube e de 5 hrs tambem tem amor e aventura top ,positivo
aqui em casa todo mundo quer ver filme no netflix mas ajudar a pagar que e bom nada,negativo
recomendo d+ esse filme   ,positivo
o filme bom,positivo
achei se eu ficar (filme) muito chato desculpa mundo,positivo
como assim eu so fui assistir sociedade dos poetas mortos depois de 16 anos de vida e o filme mais lindo do planeta,positivo
club disney brasiltm disney marvel tera total controle criativo sobre o novo filme do homem-aranha ,neutro
nossa minha nossa eu fiquei animado pro filme do snowden,positivo
finalmente adiantando minha leitura de guerra civil minha meta e terminar amanha antes do filme   ,positivo
 esse filme e maravilhoso lt;333 e varias metaforas otimas etc aff amo to triste que nao tive tempo pra assistir,positivo
fabiano me arrastou pro cinema e ate que eu gostei do filme hehehe,positivo
vou olhar um filme,neutro
so passa esse filme na record e a mumia ,negativo
sexta japinha e filme fechadao,positivo
amo esse filme lt;3  ,positivo
quarta nao passa nada de bom na tv  era a favor de passar filme todos os dias,negativo
 exatooo vamos fazer uma ponta no filme igual a vivienne fez no primeiro,positivo
 sim cara pelo menos pra um filme ficou fraco tlgd parece animacao de serie kkkkkk igual aquela liga da justica sem limites,negativo
gabriel tem uma galera querendo ver esse filme tambem pode ir com a gente  ,positivo
aaa ese   filme   me tras lagrima ,positivo
esse frio chegou agr e so ficar em casa comendo debaixo do edredom varios filme sem ngm pra variar  sdds 31/2 ,positivo
q filme pika mano ,positivo
queria um filme bonitinho pra ver,positivo
 ela gostava tb vcs ficaram falando la de filme dele,positivo
ainda nao fui assistir bvs justamente por causa das 2h30 de filme que eu nao sei de onde vou tirar,positivo
 e maravilhoso sofri tanto com esse filme q nem sei,positivo
que frio gostoso pra assistir um bom filme de terror ,positivo
saiu o filme do deadpool em 1080p ,neutro
ai voce vai ver um filme de terro e quando o filme acaba voce pensa serio que era isso vey,negativo
que filme e esse incrivel de mais lt;3,positivo
  o importante e prestar atencao no filme,positivo
alguem vem aqui pra casa ver filme comigo ,neutro
eu quero ver um filme triste e chorar,positivo
frio pra mim so e bom pra dormir e assisti filme,positivo
eita ai comeca a dar aquela ansiedade pre marvel filme,positivo
   vamos la dicas de filme alguem indica um,neutro
cade a mor  o filme ja vai comecar  aveee,negativo
 meu netflix ta rodando em 4k os filme que ta disponivel vc tem nocao disso fora os joguinhos roda tudinho lt;333333,positivo
ai fia vai passar seu filme sexta a mumia,positivo
  ah eu nem.procurei o filme.ta aqui ,positivo
falem filme bons pra eu assistir ai,neutro
 que filme maravilhoso amei demais agora que venha o 2,positivo
terminei minha resenha do filme deu uma estudada por cima amanha seja o que os deuses do olimpo quiser,negativo
passei a tarde toda vendo filme,positivo
nao supero esse filme,positivo
o  esta a levar muita porrada mas e um filme que transformou um personagem branco num negro e um personagem homem numa mulher.,positivo
 filme de terror sozinha nao da,negativo
 oqqqqqqmas um filme. acho q seria mais um documentario,positivo
porra vi agora o trailer do filme do pele,positivo
depois de assistir um puta filme sobre esquizofrenia a licao que fica e viver e arriscar,positivo
to so aguardando 00h pra ver o filme,positivo
brilho eterno de uma mente sem lembrancas e o filme mais foda que existe,positivo
achei meu filme  a novica rebelde ,positivo
mas tarde vou ver filme pelo cel,positivo
 ce nao vai ve filme comigo entao,positivo
odeio querer ver o filme e o comercial demorar 1ano p acabar ,negativo
ja ta na hora do filme,positivo
ta grande filme,positivo
eu to chorando com esse filme,positivo
 no final d filme qnd o cara chorou kkkk,positivo
os meninos vao ver a guerra civil hj na pre estreia amanha na escola vao contar o filme todo,positivo
licao ou deitar assistir serie/filme e pipoca mano,positivo
